Customer_ID,Age,Gender,Income,Employment_Status,Credit_Score,City,State,Customer_Segment
C01586,36,Female,49900,Part-Time,729,Norfolk,Georgia,Medium Risk
C01587,60,Female,52700,Full-Time,617,Buffalo,Arizona,High Risk
C01588,48,Female,29100,Retired,595,Mesa,Florida,Very High Risk
C01589,53,Male,98900,Unemployed,686,Naperville,Arizona,Medium Risk
C01590,61,Female,106500,Part-Time,647,Augusta,Georgia,High Risk
C01591,33,Male,105900,Self-Employed,736,Orlando,New York,Medium Risk
C01592,63,Female,133800,Unemployed,741,Tampa,Georgia,Medium Risk
C01593,65,Male,78600,Full-Time,695,Orlando,Arizona,Medium Risk
C01594,45,Male,131000,Self-Employed,752,Norfolk,Virginia,Low Risk
C01595,62,Male,59400,Full-Time,704,Phoenix,Georgia,Medium Risk
C01596,56,Male,29300,Full-Time,625,Irving,Georgia,High Risk
C01597,47,Female,95700,Full-Time,675,Norfolk,New York,High Risk
C01598,58,Female,28900,Self-Employed,700,San Jose,Texas,Medium Risk
C01599,27,Female,70200,Full-Time,760,Richmond,Arizona,Low Risk
C01600,25,Female,99900,Full-Time,707,Los Angeles,Texas,Medium Risk
C01601,63,Male,75200,Part-Time,647,Rochester,Arizona,High Risk
C01602,65,Male,181200,Full-Time,762,Tampa,Florida,Low Risk
C01603,51,Female,26800,Self-Employed,719,Los Angeles,Illinois,Medium Risk
C01604,43,Female,62600,Part-Time,806,Jacksonville,Texas,Low Risk
C01605,62,Female,65500,Full-Time,697,San Diego,Florida,Medium Risk
C01606,30,Male,35500,Full-Time,612,San Jose,New York,High Risk
C01607,52,Female,38700,Part-Time,778,Tampa,Virginia,Low Risk
C01608,63,Female,44400,Full-Time,647,Plano,Texas,High Risk
C01609,50,Male,39600,Full-Time,712,Phoenix,Texas,Medium Risk
C01610,59,Male,61900,Full-Time,704,Fresno,Georgia,Medium Risk
C01611,51,Male,49600,Full-Time,693,Jacksonville,Virginia,Medium Risk
C01612,38,Female,75000,Full-Time,677,Chicago,Virginia,High Risk
C01613,56,Male,87100,Full-Time,566,Jacksonville,Arizona,Very High Risk
C01614,22,Male,84500,Self-Employed,615,Rochester,Georgia,High Risk
C01615,34,Male,54000,Full-Time,774,Norfolk,Florida,Low Risk
C01616,33,Male,73900,Self-Employed,722,Dallas,Georgia,Medium Risk
C01617,49,Male,103600,Full-Time,833,San Diego,Virginia,Low Risk
C01618,32,Male,79400,Full-Time,612,Jacksonville,Florida,High Risk
C01619,59,Female,150000,Part-Time,688,New York,California,Medium Risk
C01620,22,Female,101100,Part-Time,777,Savannah,Arizona,Low Risk
C01621,52,Male,140800,Part-Time,648,Chicago,California,High Risk
C01622,33,Female,22000,Self-Employed,654,Rochester,Illinois,High Risk
C01623,66,Female,67900,Part-Time,668,Buffalo,Arizona,High Risk
C01624,47,Male,56200,Full-Time,657,Chicago,Texas,High Risk
C01625,61,Male,61400,Part-Time,730,Plano,California,Medium Risk
C01626,37,Male,45200,Self-Employed,556,Arlington,Florida,Very High Risk
C01627,60,Male,77700,Retired,813,Richmond,Georgia,Low Risk
C01628,51,Male,28800,Part-Time,618,Mesa,Georgia,High Risk
C01629,54,Female,77900,Part-Time,531,Norfolk,Texas,Very High Risk
C01630,44,Male,45900,Full-Time,689,Tampa,Arizona,Medium Risk
C01631,65,Female,51900,Unemployed,662,Austin,Virginia,High Risk
C01632,55,Male,79200,Retired,677,Fresno,California,High Risk
C01633,26,Female,67300,Self-Employed,713,Los Angeles,Illinois,Medium Risk
C01634,39,Male,104400,Part-Time,738,Richmond,Virginia,Medium Risk
C01635,50,Male,42000,Full-Time,816,Los Angeles,Illinois,Low Risk
C01636,27,Female,62700,Self-Employed,638,San Diego,Illinois,High Risk
C01637,30,Female,97000,Self-Employed,748,Richmond,Illinois,Medium Risk
C01638,61,Male,76500,Self-Employed,743,Arlington,Georgia,Medium Risk
C01639,52,Female,78700,Full-Time,492,San Jose,Virginia,Very High Risk
C01640,54,Female,107000,Part-Time,628,Arlington,Georgia,High Risk
C01641,48,Female,54100,Full-Time,593,Austin,Georgia,Very High Risk
C01642,35,Male,49200,Self-Employed,724,Tempe,Arizona,Medium Risk
C01643,50,Female,84200,Full-Time,715,Buffalo,Virginia,Medium Risk
C01644,57,Male,60800,Part-Time,717,Augusta,Florida,Medium Risk
C01645,49,Female,107700,Full-Time,667,Los Angeles,Illinois,High Risk
C01646,42,Male,76800,Full-Time,675,Orlando,Virginia,High Risk
C01647,24,Male,49100,Part-Time,688,Austin,New York,Medium Risk
C01648,40,Male,75700,Full-Time,660,Rochester,Georgia,High Risk
C01649,52,Male,43300,Part-Time,748,Los Angeles,Illinois,Medium Risk
C01650,56,Female,99500,Unemployed,610,Orlando,California,High Risk
C01651,24,Male,34700,Retired,631,San Jose,Arizona,High Risk
C01652,47,Male,112700,Full-Time,699,Phoenix,Texas,Medium Risk
C01653,37,Female,75100,Self-Employed,662,Miami,Georgia,High Risk
C01654,32,Male,60400,Full-Time,607,Miami,Georgia,High Risk
C01655,42,Male,91600,Unemployed,730,Phoenix,California,Medium Risk
C01656,37,Female,81800,Self-Employed,647,Austin,Texas,High Risk
C01657,30,Male,118300,Full-Time,627,Richmond,Florida,High Risk
C01658,21,Male,117800,Full-Time,677,New York,Virginia,High Risk
C01659,42,Male,76200,Full-Time,623,Naperville,Georgia,High Risk
C01660,46,Female,43900,Self-Employed,687,Savannah,Texas,Medium Risk
C01661,38,Female,50900,Full-Time,663,Norfolk,New York,High Risk
C01662,34,Male,62900,Part-Time,652,Savannah,Georgia,High Risk
C01663,67,Male,105800,Part-Time,652,Fresno,Illinois,High Risk
C01664,49,Male,52900,Retired,765,Jacksonville,Arizona,Low Risk
C01665,32,Female,55000,Retired,718,Fresno,California,Medium Risk
C01666,56,Male,149300,Full-Time,562,Richmond,Texas,Very High Risk
C01667,55,Female,62000,Self-Employed,756,Savannah,California,Low Risk
C01668,32,Male,48900,Self-Employed,729,Tampa,Illinois,Medium Risk
C01669,27,Female,92200,Unemployed,724,New York,Florida,Medium Risk
C01670,49,Female,63400,Full-Time,757,Irving,Arizona,Low Risk
C01671,31,Female,34800,Full-Time,691,Los Angeles,Illinois,Medium Risk
C01672,53,Male,103800,Full-Time,737,Jacksonville,Virginia,Medium Risk
C01673,26,Female,46400,Full-Time,655,Jacksonville,Florida,High Risk
C01674,67,Male,66300,Full-Time,754,Tempe,California,Low Risk
C01675,35,Male,63000,Full-Time,706,Los Angeles,Florida,Medium Risk
C01676,52,Male,72100,Part-Time,587,New York,Georgia,Very High Risk
C01677,31,Female,24200,Full-Time,768,Orlando,Florida,Low Risk
C01678,43,Female,55900,Part-Time,680,Jacksonville,Florida,Medium Risk
C01679,46,Male,107800,Full-Time,670,Tampa,Georgia,High Risk
C01680,54,Female,114900,Unemployed,657,Rochester,Florida,High Risk
C01681,66,Male,41600,Retired,662,Los Angeles,Georgia,High Risk
C01682,54,Female,98400,Part-Time,707,Fresno,Georgia,Medium Risk
C01683,49,Female,46100,Unemployed,616,Chicago,Arizona,High Risk
C01684,24,Female,54900,Full-Time,572,Atlanta,Florida,Very High Risk
C01685,37,Male,56200,Self-Employed,610,Rochester,Georgia,High Risk
C01686,55,Female,68300,Full-Time,719,Richmond,Texas,Medium Risk
C01687,33,Female,102000,Full-Time,678,Richmond,Florida,High Risk
C01688,61,Female,73200,Full-Time,773,Tampa,Virginia,Low Risk
C01689,59,Male,61400,Part-Time,685,Aurora,Florida,Medium Risk
C01690,35,Female,100500,Full-Time,753,Fresno,Illinois,Low Risk
C01691,49,Female,45300,Part-Time,638,Austin,Illinois,High Risk
C01692,49,Male,62800,Full-Time,657,Miami,Arizona,High Risk
C01693,31,Male,101700,Unemployed,691,Orlando,Arizona,Medium Risk
C01694,52,Male,82500,Part-Time,679,Plano,Virginia,High Risk
C01695,22,Female,52700,Full-Time,672,San Jose,Arizona,High Risk
C01696,67,Male,32900,Full-Time,625,Atlanta,Illinois,High Risk
C01697,34,Male,74800,Self-Employed,571,Orlando,Virginia,Very High Risk
C01698,40,Female,31900,Full-Time,737,Aurora,Florida,Medium Risk
C01699,42,Female,59100,Full-Time,729,Atlanta,Virginia,Medium Risk
C01700,31,Male,110500,Part-Time,644,San Diego,Virginia,High Risk
C01701,47,Male,85000,Full-Time,718,New York,Illinois,Medium Risk
C01702,23,Female,26100,Full-Time,678,San Diego,Texas,High Risk
C01703,37,Female,71100,Full-Time,773,Dallas,California,Low Risk
C01704,64,Male,56300,Full-Time,592,Tampa,Illinois,Very High Risk
C01705,48,Female,36600,Full-Time,680,Norfolk,Georgia,Medium Risk
C01706,49,Male,75600,Full-Time,675,Dallas,Illinois,High Risk
C01707,41,Female,52100,Full-Time,702,Austin,Texas,Medium Risk
C01708,67,Male,52200,Full-Time,805,Plano,Georgia,Low Risk
C01709,36,Male,68700,Retired,681,Austin,Georgia,Medium Risk
C01710,57,Male,49000,Part-Time,746,Houston,Georgia,Medium Risk
C01711,40,Male,67900,Self-Employed,679,New York,Virginia,High Risk
C01712,26,Female,49800,Full-Time,770,Phoenix,Georgia,Low Risk
C01713,39,Female,51000,Full-Time,746,Aurora,New York,Medium Risk
C01714,25,Female,101600,Self-Employed,665,Phoenix,New York,High Risk
C01715,23,Male,106400,Part-Time,660,Irving,Georgia,High Risk
C01716,21,Male,30100,Full-Time,727,Buffalo,Georgia,Medium Risk
C01717,58,Male,91000,Full-Time,641,Rochester,Georgia,High Risk
C01718,35,Male,122000,Full-Time,704,San Jose,Texas,Medium Risk
C01719,54,Female,131000,Self-Employed,663,Tempe,Illinois,High Risk
C01720,55,Male,82200,Full-Time,718,Savannah,California,Medium Risk
C01721,45,Female,40400,Part-Time,678,Richmond,Arizona,High Risk
C01722,44,Female,86300,Self-Employed,638,San Jose,Georgia,High Risk
C01723,32,Male,44000,Retired,773,Norfolk,Arizona,Low Risk
C01724,38,Female,55700,Self-Employed,708,Mesa,Illinois,Medium Risk
C01725,35,Male,77200,Full-Time,686,San Diego,Texas,Medium Risk
C01726,64,Male,45300,Self-Employed,721,Los Angeles,Arizona,Medium Risk
C01727,36,Female,38800,Self-Employed,565,San Diego,Texas,Very High Risk
C01728,47,Male,80200,Self-Employed,847,Phoenix,Georgia,Low Risk
C01729,28,Male,150600,Self-Employed,692,Naperville,Arizona,Medium Risk
C01730,66,Female,113700,Unemployed,543,Augusta,Florida,Very High Risk
C01731,45,Male,89400,Full-Time,780,Augusta,Virginia,Low Risk
C01732,37,Female,101000,Full-Time,634,Arlington,Texas,High Risk
C01733,49,Male,86600,Self-Employed,768,Mesa,Florida,Low Risk
C01734,28,Male,79600,Full-Time,699,Dallas,Arizona,Medium Risk
C01735,35,Female,97400,Full-Time,572,Jacksonville,Arizona,Very High Risk
C01736,47,Female,35100,Full-Time,710,San Diego,Texas,Medium Risk
C01737,66,Male,71100,Self-Employed,704,Dallas,Florida,Medium Risk
C01738,27,Male,62700,Full-Time,776,Miami,Florida,Low Risk
C01739,23,Female,67300,Part-Time,729,Jacksonville,Georgia,Medium Risk
C01740,49,Male,52800,Full-Time,597,Houston,Georgia,Very High Risk
C01741,64,Female,82200,Full-Time,765,San Diego,Virginia,Low Risk
C01742,44,Female,45000,Full-Time,659,Los Angeles,Arizona,High Risk
C01743,23,Female,51100,Full-Time,819,Los Angeles,Illinois,Low Risk
C01744,40,Female,48400,Self-Employed,663,Savannah,Virginia,High Risk
C01745,66,Female,95900,Unemployed,674,Orlando,Virginia,High Risk
C01746,35,Female,64700,Self-Employed,628,Phoenix,Virginia,High Risk
C01747,45,Female,52800,Full-Time,653,Fresno,Florida,High Risk
C01748,50,Female,54900,Full-Time,633,Augusta,New York,High Risk
C01749,34,Male,65100,Full-Time,778,Richmond,Texas,Low Risk
C01750,27,Male,134900,Full-Time,590,San Diego,Georgia,Very High Risk
C01751,37,Female,37300,Full-Time,750,Fresno,California,Low Risk
C01752,64,Female,88100,Self-Employed,752,Phoenix,Arizona,Low Risk
C01753,40,Male,80400,Full-Time,793,Los Angeles,Texas,Low Risk
C01754,56,Male,43700,Full-Time,693,Naperville,Illinois,Medium Risk
C01755,29,Female,125800,Unemployed,613,New York,Illinois,High Risk
C01756,58,Female,82900,Full-Time,677,Dallas,Florida,High Risk
C01757,42,Male,51700,Retired,735,Richmond,Illinois,Medium Risk
C01758,22,Female,28200,Retired,696,Rochester,Georgia,Medium Risk
C01759,44,Female,72100,Full-Time,718,Fresno,Illinois,Medium Risk
C01760,28,Female,63700,Full-Time,792,Phoenix,Texas,Low Risk
C01761,31,Female,40900,Self-Employed,734,Buffalo,Arizona,Medium Risk
C01762,33,Male,40600,Full-Time,705,Naperville,New York,Medium Risk
C01763,37,Female,96100,Full-Time,552,Miami,New York,Very High Risk
C01764,28,Male,27000,Self-Employed,631,Rochester,Arizona,High Risk
C01765,41,Female,74900,Full-Time,660,Mesa,Arizona,High Risk
C01766,38,Male,59700,Full-Time,542,Austin,Florida,Very High Risk
C01767,50,Male,81300,Part-Time,607,Naperville,Arizona,High Risk
C01768,38,Male,56900,Self-Employed,670,Jacksonville,Illinois,High Risk
C01769,66,Male,74200,Full-Time,682,New York,Illinois,Medium Risk
C01770,67,Female,46500,Full-Time,728,San Diego,New York,Medium Risk
C01771,51,Female,63600,Full-Time,675,Plano,Arizona,High Risk
C01772,58,Female,81000,Full-Time,709,Richmond,Florida,Medium Risk
C01773,52,Female,69600,Self-Employed,659,New York,Illinois,High Risk
C01774,31,Male,77100,Self-Employed,693,Phoenix,Florida,Medium Risk
C01775,65,Female,42800,Part-Time,724,Phoenix,Georgia,Medium Risk
C01776,45,Female,49800,Full-Time,800,Chicago,Texas,Low Risk
C01777,53,Female,50200,Full-Time,651,Jacksonville,Georgia,High Risk
C01778,58,Male,57400,Full-Time,701,Richmond,Illinois,Medium Risk
C01779,61,Female,119800,Full-Time,755,Arlington,Illinois,Low Risk
C01780,28,Female,55400,Full-Time,582,Plano,Illinois,Very High Risk
C01781,31,Male,38900,Full-Time,840,Irving,New York,Low Risk
C01782,42,Female,82900,Full-Time,778,Houston,New York,Low Risk
C01783,44,Female,119100,Self-Employed,562,Austin,Illinois,Very High Risk
C01784,61,Male,36800,Self-Employed,718,Richmond,Illinois,Medium Risk
C01785,37,Female,157900,Full-Time,648,New York,Texas,High Risk
C01786,32,Female,78400,Full-Time,660,Orlando,Texas,High Risk
C01787,66,Female,103500,Unemployed,716,San Jose,Florida,Medium Risk
C01788,52,Female,125800,Retired,769,Phoenix,Arizona,Low Risk
C01789,35,Female,100700,Full-Time,655,Fresno,Florida,High Risk
C01790,36,Male,61800,Self-Employed,656,Rochester,New York,High Risk
C01791,42,Male,112400,Self-Employed,718,Austin,California,Medium Risk
C01792,48,Female,72900,Full-Time,733,Miami,Texas,Medium Risk
C01793,40,Female,106200,Full-Time,614,Dallas,Florida,High Risk
C01794,53,Female,111500,Full-Time,819,Fresno,Arizona,Low Risk
C01795,30,Male,39800,Full-Time,642,Rochester,Arizona,High Risk
C01796,60,Male,92900,Full-Time,762,Fresno,Texas,Low Risk
C01797,52,Female,59900,Unemployed,724,Norfolk,Texas,Medium Risk
C01798,53,Male,69200,Self-Employed,735,Tampa,Georgia,Medium Risk
C01799,22,Female,68800,Full-Time,643,Dallas,Virginia,High Risk
C01800,53,Female,67600,Part-Time,561,Rochester,California,Very High Risk
C01801,53,Female,129000,Part-Time,688,San Jose,Texas,Medium Risk
C01802,61,Male,35100,Full-Time,689,New York,Georgia,Medium Risk
C01803,33,Female,29900,Full-Time,618,New York,Arizona,High Risk
C01804,50,Female,27200,Unemployed,759,Miami,California,Low Risk
C01805,53,Male,105200,Full-Time,686,Dallas,Arizona,Medium Risk
C01806,33,Male,45900,Full-Time,629,Los Angeles,Georgia,High Risk
C01807,46,Male,69000,Full-Time,734,Fresno,Arizona,Medium Risk
C01808,42,Male,61700,Full-Time,736,Naperville,Georgia,Medium Risk
C01809,59,Female,43600,Full-Time,636,Augusta,Virginia,High Risk
C01810,22,Female,95300,Full-Time,783,Rochester,California,Low Risk
C01811,58,Female,61400,Part-Time,850,Naperville,Texas,Low Risk
C01812,59,Female,58400,Full-Time,608,Orlando,Texas,High Risk
C01813,46,Female,72200,Full-Time,676,Savannah,Florida,High Risk
C01814,66,Male,89900,Full-Time,715,Orlando,Texas,Medium Risk
C01815,35,Female,42200,Full-Time,850,New York,Arizona,Low Risk
C01816,54,Female,96300,Unemployed,635,San Diego,Virginia,High Risk
C01817,62,Female,124800,Full-Time,620,Arlington,Texas,High Risk
C01818,64,Female,34200,Part-Time,619,Richmond,Texas,High Risk
C01819,60,Female,73700,Full-Time,782,Tampa,Florida,Low Risk
C01820,31,Female,56700,Full-Time,637,Atlanta,Virginia,High Risk
C01821,23,Female,89000,Self-Employed,626,Atlanta,Virginia,High Risk
C01822,26,Male,37600,Full-Time,707,Phoenix,California,Medium Risk
C01823,29,Female,135300,Self-Employed,713,Irving,Florida,Medium Risk
C01824,26,Female,31500,Full-Time,770,Dallas,Arizona,Low Risk
C01825,29,Male,58200,Part-Time,697,Orlando,Virginia,Medium Risk
C01826,59,Male,79000,Self-Employed,709,Buffalo,Arizona,Medium Risk
C01827,51,Female,47700,Part-Time,682,Miami,Texas,Medium Risk
C01828,52,Male,44500,Part-Time,592,Buffalo,Illinois,Very High Risk
C01829,61,Male,71800,Self-Employed,675,Norfolk,Texas,High Risk
C01830,32,Female,67300,Retired,695,Jacksonville,Florida,Medium Risk
C01831,28,Female,65200,Full-Time,657,Buffalo,Georgia,High Risk
C01832,28,Female,95700,Full-Time,573,Plano,Georgia,Very High Risk
C01833,48,Male,54400,Full-Time,605,Augusta,Virginia,High Risk
C01834,40,Male,75100,Full-Time,687,Jacksonville,Florida,Medium Risk
C01835,67,Male,51700,Full-Time,760,Tampa,New York,Low Risk
C01836,27,Male,44400,Self-Employed,816,Mesa,Arizona,Low Risk
C01837,31,Male,57200,Full-Time,676,Phoenix,Georgia,High Risk
C01838,40,Female,51900,Self-Employed,636,Houston,Illinois,High Risk
C01839,36,Female,53100,Full-Time,662,Norfolk,Florida,High Risk
C01840,24,Male,109800,Full-Time,612,Tampa,Georgia,High Risk
C01841,26,Male,58000,Unemployed,749,Buffalo,Georgia,Medium Risk
C01842,42,Female,48200,Full-Time,850,Jacksonville,California,Low Risk
C01843,46,Female,65800,Full-Time,638,Plano,Texas,High Risk
C01844,23,Male,68100,Full-Time,601,Atlanta,Georgia,High Risk
C01845,61,Female,38100,Self-Employed,765,Rochester,Virginia,Low Risk
C01846,62,Male,56800,Full-Time,714,New York,Georgia,Medium Risk
C01847,34,Male,55800,Full-Time,715,Savannah,California,Medium Risk
C01848,31,Male,60200,Part-Time,809,Plano,Arizona,Low Risk
C01849,38,Female,90100,Full-Time,588,Chicago,Florida,Very High Risk
C01850,32,Male,69100,Self-Employed,585,Rochester,Florida,Very High Risk
C01851,43,Male,113000,Full-Time,678,Houston,California,High Risk
C01852,32,Male,64700,Full-Time,695,Orlando,California,Medium Risk
C01853,33,Female,144600,Part-Time,663,Jacksonville,New York,High Risk
C01854,45,Male,52800,Self-Employed,850,Los Angeles,Texas,Low Risk
C01855,65,Male,46000,Self-Employed,667,Chicago,California,High Risk
C01856,39,Male,83200,Self-Employed,649,Dallas,Texas,High Risk
C01857,66,Male,120100,Full-Time,699,Fresno,Georgia,Medium Risk
C01858,56,Male,35000,Full-Time,763,Savannah,Illinois,Low Risk
C01859,65,Male,59500,Full-Time,636,Aurora,Florida,High Risk
C01860,28,Male,49400,Unemployed,679,Orlando,California,High Risk
C01861,49,Male,69300,Self-Employed,765,New York,Virginia,Low Risk
C01862,52,Male,65300,Retired,769,Plano,Illinois,Low Risk
C01863,64,Male,119100,Full-Time,706,Atlanta,Florida,Medium Risk
C01864,38,Male,61900,Full-Time,850,Orlando,New York,Low Risk
C01865,26,Female,120700,Part-Time,839,Plano,Florida,Low Risk
C01866,38,Female,56400,Self-Employed,585,Houston,California,Very High Risk
C01867,39,Female,98600,Part-Time,563,Arlington,Virginia,Very High Risk
C01868,42,Female,72000,Self-Employed,750,Jacksonville,Illinois,Low Risk
C01869,57,Female,141600,Full-Time,792,Los Angeles,Illinois,Low Risk
C01870,52,Female,33400,Full-Time,673,San Diego,Virginia,High Risk
C01871,61,Female,38500,Full-Time,652,Augusta,Illinois,High Risk
C01872,23,Male,148200,Full-Time,628,Atlanta,Florida,High Risk
C01873,48,Male,46700,Full-Time,602,Richmond,Virginia,High Risk
C01874,30,Female,48100,Full-Time,775,Austin,Texas,Low Risk
C01875,55,Female,43800,Full-Time,661,Houston,Arizona,High Risk
C01876,49,Male,109000,Part-Time,713,Norfolk,Texas,Medium Risk
C01877,35,Female,37000,Unemployed,553,Savannah,Florida,Very High Risk
C01878,53,Male,65700,Self-Employed,765,Atlanta,California,Low Risk
C01879,27,Male,57700,Full-Time,734,Austin,Florida,Medium Risk
C01880,32,Male,103600,Full-Time,589,Dallas,Texas,Very High Risk
C01881,50,Male,50400,Full-Time,709,Naperville,Florida,Medium Risk
C01882,41,Male,78400,Retired,690,Arlington,Illinois,Medium Risk
C01883,51,Female,38400,Full-Time,656,Savannah,Virginia,High Risk
C01884,44,Female,180800,Full-Time,472,Jacksonville,Virginia,Very High Risk
C01885,40,Female,58400,Self-Employed,640,New York,California,High Risk
C01886,57,Male,65300,Full-Time,713,Augusta,Arizona,Medium Risk
C01887,24,Female,136900,Unemployed,649,Norfolk,California,High Risk
