Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Days_Late,Payment_Status
P0004335,L000050,2025-12-17,261.52,2,Late
P0004336,L002416,2024-08-02,935.56,10,Late
P0004337,L006063,2024-03-17,386.28,13,Late
P0004338,L005076,2023-12-17,754.52,0,On Time
P0004339,L006074,2023-07-12,623.12,2,Late
P0004340,L002380,2025-09-25,272.51,2,Late
P0004341,L005002,2026-07-04,1251.22,0,On Time
P0004342,L003447,2025-08-19,457.21,2,Late
P0004343,L006045,2023-02-17,1011.65,2,Late
P0004344,L005003,2024-09-21,2867.8,4,Late
P0004345,L004751,2025-09-25,456.01,13,Late
P0004346,L005731,2024-04-03,1235.38,12,Late
P0004347,L006841,2023-02-12,525.04,14,Late
P0004348,L007103,2026-06-30,308.14,0,On Time
P0004349,L005605,2025-07-02,2427.7,0,On Time
P0004350,L002704,2025-03-21,954.02,0,On Time
P0004351,L003472,2023-02-22,1087.9,11,Late
P0004352,L001525,2023-08-28,340.51,0,On Time
P0004353,L006539,2024-05-26,538.31,2,Late
P0004354,L006090,2024-09-23,625.81,6,Late
P0004355,L002359,2024-08-21,815.88,0,On Time
P0004356,L006350,2024-03-05,1487.07,0,On Time
P0004357,L001643,2024-01-27,1162.83,1,Late
P0004358,L000005,2025-05-28,631.2,2,Late
P0004359,L000260,2024-12-01,508.35,12,Late
P0004360,L005425,2023-12-26,660.72,0,On Time
P0004361,L003306,2024-03-23,756.66,0,On Time
P0004362,L000932,2024-05-28,624.5,4,Late
P0004363,L007432,2023-03-20,734.95,8,Late
P0004364,L002100,2024-05-01,1788.64,15,Late
P0004365,L001971,2023-05-19,597.11,13,Late
P0004366,L004232,2025-07-08,481.61,0,On Time
P0004367,L000285,2025-08-23,1072.04,0,On Time
P0004368,L003035,2025-11-12,519.61,3,Late
P0004369,L000710,2024-10-06,734.7,3,Late
P0004370,L000155,2024-03-31,369.5,10,Late
P0004371,L002592,2025-04-24,900.8,12,Late
P0004372,L006692,2025-09-10,714.28,0,On Time
P0004373,L004370,2025-02-11,473.21,0,On Time
P0004374,L004462,2023-06-15,588.81,12,Late
P0004375,L003282,2024-12-18,693.83,0,On Time
P0004376,L004069,2024-02-12,2855.24,0,On Time
P0004377,L004425,2026-05-14,622.5,0,On Time
P0004378,L001756,2025-01-13,2839.73,0,On Time
P0004379,L005871,2025-08-12,1035.86,25,Severely Late
P0004380,L002284,2025-01-16,399.65,4,Late
P0004381,L001589,2024-02-17,976.28,0,On Time
P0004382,L000161,2026-01-06,1021.67,0,On Time
P0004383,L007094,2025-01-20,1769.99,0,On Time
P0004384,L000058,2025-06-01,698.87,20,Severely Late
P0004385,L000062,2026-04-01,1708.75,0,On Time
P0004386,L005547,2024-10-28,1578.39,4,Late
P0004387,L007333,2023-06-25,405.49,0,On Time
P0004388,L006512,2023-02-10,414.8,14,Late
P0004389,L002395,2024-03-20,279.04,1,Late
P0004390,L003931,2025-10-19,1544.95,13,Late
P0004391,L003202,2024-09-27,365.17,0,On Time
P0004392,L005979,2025-09-30,1810.07,5,Late
P0004393,L001270,2023-07-29,2070.32,0,On Time
P0004394,L006978,2025-01-13,3472.16,4,Late
P0004395,L001450,2023-05-27,1277.29,6,Late
P0004396,L001407,2023-11-06,1398.97,1,Late
P0004397,L005823,2023-12-12,830.55,13,Late
P0004398,L001633,2023-04-09,324.11,0,On Time
P0004399,L006921,2023-06-19,400.43,8,Late
P0004400,L000492,2025-02-06,597.38,9,Late
P0004401,L000551,2024-10-16,1237.03,0,On Time
P0004402,L002311,2026-06-02,633.59,16,Severely Late
P0004403,L005838,2025-12-10,594.6,7,Late
P0004404,L002522,2025-04-11,2635.41,3,Late
P0004405,L005818,2026-05-06,529.88,9,Late
P0004406,L005941,2023-02-13,394.48,0,On Time
P0004407,L001338,2025-03-22,1596.23,0,On Time
P0004408,L005111,2024-06-26,1631.16,8,Late
P0004409,L003161,2023-10-19,1655.83,0,On Time
P0004410,L006765,2024-12-05,578.21,3,Late
P0004411,L006330,2026-05-05,587.56,26,Severely Late
P0004412,L000545,2023-09-28,2261.08,12,Late
P0004413,L005800,2026-02-20,685.51,3,Late
P0004414,L004800,2026-06-09,969.79,0,On Time
P0004415,L001156,2023-07-01,2291.11,9,Late
P0004416,L002319,2024-08-14,543.26,4,Late
P0004417,L007179,2025-09-28,557.06,10,Late
P0004418,L001432,2023-12-08,707.49,4,Late
P0004419,L004718,2023-05-03,1053.73,6,Late
P0004420,L007417,2023-04-20,403.56,3,Late
P0004421,L002191,2023-04-26,391.01,18,Severely Late
P0004422,L004038,2023-08-05,631.44,5,Late
P0004423,L007179,2024-03-30,1328.62,5,Late
P0004424,L004838,2026-04-15,1130.88,0,On Time
P0004425,L007776,2026-06-15,679.65,0,On Time
P0004426,L003951,2025-06-21,1210.92,17,Severely Late
P0004427,L001184,2026-07-12,394.56,0,On Time
P0004428,L003283,2026-05-02,886.97,8,Late
P0004429,L005358,2023-10-21,841.25,14,Late
P0004430,L001529,2025-06-04,2008.74,2,Late
P0004431,L004415,2024-08-21,1088.69,17,Severely Late
P0004432,L005559,2025-10-20,231.57,0,On Time
P0004433,L005525,2023-12-30,374.4,0,On Time
P0004434,L006483,2024-10-26,1091.56,0,On Time
P0004435,L000958,2024-10-22,240.89,6,Late
P0004436,L003905,2023-11-06,819.16,4,Late
P0004437,L000449,2023-09-07,599.77,8,Late
P0004438,L001707,2026-07-15,825.13,0,On Time
P0004439,L006928,2025-12-11,553.48,0,On Time
P0004440,L005077,2024-02-16,1522.44,5,Late
P0004441,L002518,2023-04-24,660.72,6,Late
P0004442,L000129,2024-08-20,1145.58,6,Late
P0004443,L004904,2026-07-30,1129.74,0,On Time
P0004444,L000835,2023-03-22,384.07,4,Late
P0004445,L005635,2025-12-08,1022.33,3,Late
P0004446,L005282,2026-07-27,586.66,4,Late
P0004447,L003477,2024-10-06,1097.77,9,Late
P0004448,L005891,2024-06-17,418.49,0,On Time
P0004449,L006173,2024-10-21,693.89,1,Late
P0004450,L003286,2024-12-04,1095.17,7,Late
P0004451,L004999,2025-12-15,1049.38,0,On Time
P0004452,L007094,2024-04-14,467.94,2,Late
P0004453,L004793,2025-06-04,1022.45,0,On Time
P0004454,L000995,2024-05-21,1109.34,0,On Time
P0004455,L006936,2025-03-29,339.3,0,On Time
P0004456,L001437,2024-06-25,284.59,4,Late
P0004457,L001085,2023-06-29,1255.79,0,On Time
P0004458,L000968,2025-04-16,394.45,5,Late
P0004459,L007843,2023-12-09,906.03,15,Late
P0004460,L004069,2023-08-14,764.51,0,On Time
P0004461,L004408,2024-01-08,605.08,7,Late
P0004462,L003061,2026-05-01,2346.83,0,On Time
P0004463,L000711,2023-12-03,434.47,0,On Time
P0004464,L002478,2026-02-11,498.83,0,On Time
P0004465,L004809,2026-01-28,1299.01,0,On Time
P0004466,L001562,2025-08-17,1043.14,0,On Time
P0004467,L004562,2025-03-24,927.86,0,On Time
P0004468,L007388,2025-02-20,1019.2,0,On Time
P0004469,L000483,2024-02-21,585.03,0,On Time
P0004470,L001471,2025-05-04,426.26,6,Late
P0004471,L007632,2024-12-07,2348.59,0,On Time
P0004472,L003635,2025-07-21,405.98,1,Late
P0004473,L004099,2025-02-15,233.38,5,Late
P0004474,L007673,2024-06-21,529.18,0,On Time
P0004475,L003688,2026-02-08,1436.6,0,On Time
P0004476,L003789,2024-02-19,229.09,7,Late
P0004477,L006319,2026-07-27,490.78,18,Severely Late
P0004478,L002157,2026-02-27,1534.43,8,Late
P0004479,L007557,2023-04-04,374.62,0,On Time
P0004480,L002372,2025-12-31,955.89,0,On Time
P0004481,L005734,2024-09-04,851.99,0,On Time
P0004482,L007770,2025-05-11,883.94,7,Late
P0004483,L003283,2025-06-24,1269.56,10,Late
P0004484,L004217,2026-01-21,374.21,0,On Time
P0004485,L001731,2023-11-17,1538.01,2,Late
P0004486,L000935,2024-11-26,389.76,0,On Time
P0004487,L006505,2023-05-03,621.24,0,On Time
P0004488,L001082,2023-07-24,675.55,0,On Time
P0004489,L004629,2025-10-29,1118.05,0,On Time
P0004490,L000497,2024-11-14,305.47,0,On Time
P0004491,L002880,2024-03-29,2433.75,6,Late
P0004492,L003776,2024-10-28,707.57,0,On Time
P0004493,L001153,2023-12-06,1421.13,0,On Time
P0004494,L000001,2024-04-10,381.97,0,On Time
P0004495,L003032,2026-01-21,601.73,14,Late
P0004496,L001575,2024-11-06,195.26,0,On Time
P0004497,L001728,2023-12-14,1463.89,21,Severely Late
P0004498,L005858,2024-06-05,437.01,8,Late
P0004499,L002072,2023-03-10,399.53,0,On Time
P0004500,L004255,2024-11-11,1207.88,0,On Time
P0004501,L005067,2024-04-24,111.02,0,On Time
P0004502,L005586,2023-10-22,735.02,16,Severely Late
P0004503,L003439,2025-06-03,2707.42,13,Late
P0004504,L004178,2024-02-06,441.92,19,Severely Late
P0004505,L006702,2026-03-22,476.47,3,Late
P0004506,L003823,2023-08-05,1555.31,0,On Time
P0004507,L001787,2025-05-27,392.04,0,On Time
P0004508,L001242,2023-11-13,2144.77,12,Late
P0004509,L003386,2025-12-08,1728.77,0,On Time
P0004510,L001947,2023-04-11,1191.32,6,Late
P0004511,L004931,2025-07-05,453.37,0,On Time
P0004512,L006298,2023-06-20,797.44,11,Late
P0004513,L003959,2023-05-28,711.33,1,Late
P0004514,L000375,2024-01-25,900.17,9,Late
P0004515,L004795,2025-06-27,1039.78,2,Late
P0004516,L007155,2024-08-31,601.82,1,Late
P0004517,L002430,2023-12-23,598.76,8,Late
P0004518,L006380,2026-06-22,1361.24,15,Late
P0004519,L007815,2025-07-19,3845.78,9,Late
P0004520,L000748,2023-08-01,384.38,13,Late
P0004521,L003463,2026-04-12,1384.79,0,On Time
P0004522,L005543,2025-12-27,1198.69,9,Late
P0004523,L004819,2023-11-13,1152.83,8,Late
P0004524,L002124,2026-05-26,991.96,5,Late
P0004525,L002556,2023-09-21,595.08,0,On Time
P0004526,L006227,2024-07-14,933.66,7,Late
P0004527,L003569,2025-04-18,701.91,15,Late
P0004528,L002268,2025-06-24,1218.7,2,Late
P0004529,L002724,2024-04-02,1145.36,0,On Time
P0004530,L002380,2023-08-31,177.43,0,On Time
P0004531,L003924,2025-02-09,957.67,25,Severely Late
P0004532,L000902,2023-10-04,988.33,4,Late
P0004533,L004129,2023-09-28,1686.68,0,On Time
P0004534,L001085,2026-03-13,855.39,0,On Time
P0004535,L005030,2023-02-28,649.84,0,On Time
P0004536,L007800,2023-11-01,1562.09,0,On Time
P0004537,L006589,2025-08-10,523.58,9,Late
P0004538,L003105,2023-11-23,315.3,22,Severely Late
P0004539,L007479,2023-04-08,1274.87,2,Late
P0004540,L006541,2024-10-25,1985.98,0,On Time
P0004541,L005684,2023-12-22,674.19,0,On Time
P0004542,L000311,2024-05-25,522.25,8,Late
P0004543,L007270,2023-12-02,1862.58,6,Late
P0004544,L000461,2024-08-05,1186.1,0,On Time
P0004545,L000080,2023-07-24,711.73,0,On Time
P0004546,L000822,2023-09-04,1001.59,0,On Time
P0004547,L005880,2023-11-28,447.12,3,Late
P0004548,L003960,2026-05-10,1053.28,4,Late
P0004549,L007117,2023-04-14,235.44,0,On Time
P0004550,L004056,2024-07-22,485.65,0,On Time
P0004551,L002626,2025-06-04,765.49,9,Late
P0004552,L002346,2023-05-04,942.39,0,On Time
P0004553,L006307,2025-04-22,656.45,0,On Time
P0004554,L002135,2024-10-27,1597.96,9,Late
P0004555,L007399,2024-05-05,954.18,18,Severely Late
P0004556,L001577,2025-06-02,624.17,7,Late
P0004557,L005910,2026-05-30,741.87,9,Late
P0004558,L004200,2025-03-13,1290.5,4,Late
P0004559,L000949,2023-06-14,1093.26,0,On Time
P0004560,L006193,2023-02-19,693.57,5,Late
P0004561,L002856,2026-05-15,2191.74,5,Late
P0004562,L004004,2024-07-01,463.8,16,Severely Late
P0004563,L002671,2024-07-25,2268.28,0,On Time
P0004564,L000074,2026-04-16,334.35,6,Late
P0004565,L005792,2024-05-01,379.34,10,Late
P0004566,L003455,2025-10-17,407.98,1,Late
P0004567,L002680,2025-03-14,1849.05,0,On Time
P0004568,L003743,2025-11-25,581.75,5,Late
P0004569,L004588,2024-07-09,701.39,3,Late
P0004570,L006997,2024-06-19,344.1,0,On Time
P0004571,L001942,2024-12-29,607.85,0,On Time
P0004572,L006717,2026-01-11,726.07,20,Severely Late
P0004573,L006803,2023-08-10,1246.06,0,On Time
P0004574,L000165,2024-03-28,1066.72,3,Late
P0004575,L007402,2024-02-16,551.68,14,Late
P0004576,L007434,2023-12-03,353.04,0,On Time
P0004577,L003205,2023-02-01,720.82,0,On Time
P0004578,L003524,2023-09-13,2748.93,0,On Time
P0004579,L007043,2023-02-04,1039.89,0,On Time
P0004580,L006678,2023-06-09,412.81,3,Late
P0004581,L005777,2026-07-05,310.65,18,Severely Late
P0004582,L003495,2025-11-20,445.72,0,On Time
P0004583,L001542,2024-07-20,695.86,5,Late
P0004584,L000543,2024-06-14,1864.96,1,Late
P0004585,L001530,2023-11-04,151.49,0,On Time
P0004586,L000964,2023-02-18,1020.96,2,Late
P0004587,L002057,2023-02-03,452.24,4,Late
P0004588,L004295,2023-07-07,1334.62,1,Late
P0004589,L006767,2024-02-21,988.36,10,Late
P0004590,L005921,2024-04-08,3383.1,0,On Time
P0004591,L004073,2025-06-05,925.27,9,Late
P0004592,L002953,2024-04-29,2391.22,0,On Time
P0004593,L005605,2025-10-21,488.04,0,On Time
P0004594,L004874,2023-07-19,701.2,19,Severely Late
P0004595,L000818,2024-08-21,236.58,1,Late
P0004596,L002520,2024-04-05,941.5,0,On Time
P0004597,L007121,2023-07-01,718.8,3,Late
P0004598,L001766,2023-11-22,1109.11,15,Late
P0004599,L001257,2023-03-15,762.62,21,Severely Late
P0004600,L000339,2024-05-27,2135.59,7,Late
P0004601,L005348,2026-03-02,724.55,13,Late
P0004602,L006142,2025-04-20,1204.03,17,Severely Late
P0004603,L007551,2024-12-03,2448.24,0,On Time
P0004604,L004580,2026-04-17,2672.53,11,Late
P0004605,L004885,2025-09-15,1102.32,13,Late
P0004606,L004717,2024-09-22,932.04,6,Late
P0004607,L007543,2024-11-08,1112.82,6,Late
P0004608,L002042,2026-01-21,2445.93,10,Late
P0004609,L007165,2025-09-16,906.91,5,Late
P0004610,L004725,2024-03-16,937.07,0,On Time
P0004611,L001694,2023-09-18,493.52,0,On Time
P0004612,L007234,2024-06-09,512.59,2,Late
P0004613,L006468,2024-12-28,1232.24,15,Late
P0004614,L003627,2023-07-19,473.06,4,Late
P0004615,L001829,2026-05-22,1047.54,0,On Time
P0004616,L005754,2026-01-09,706.47,3,Late
P0004617,L006789,2024-07-20,561.93,0,On Time
P0004618,L005597,2023-02-08,491.25,0,On Time
P0004619,L001995,2025-07-24,4071.94,0,On Time
P0004620,L004218,2023-02-09,1210.02,3,Late
P0004621,L002708,2023-11-02,348.25,12,Late
P0004622,L003855,2026-01-13,4300.15,0,On Time
P0004623,L003886,2023-05-26,936.3,0,On Time
P0004624,L006058,2026-04-13,532.56,12,Late
P0004625,L003238,2026-02-26,746.0,2,Late
P0004626,L005620,2023-08-12,2416.87,0,On Time
P0004627,L000125,2026-03-25,535.46,9,Late
P0004628,L007752,2024-01-06,648.43,5,Late
P0004629,L005993,2024-12-21,1224.91,0,On Time
P0004630,L004783,2024-02-16,731.94,8,Late
P0004631,L001511,2026-04-25,2075.15,0,On Time
P0004632,L000229,2024-07-24,516.4,3,Late
P0004633,L006070,2023-09-01,544.42,0,On Time
P0004634,L005805,2023-09-18,668.69,0,On Time
P0004635,L007749,2026-06-11,714.49,0,On Time
P0004636,L006118,2023-10-26,1064.78,6,Late
P0004637,L006732,2025-02-11,746.83,14,Late
P0004638,L000118,2026-04-06,532.84,0,On Time
P0004639,L003413,2025-05-16,1178.66,0,On Time
P0004640,L004691,2026-04-01,510.51,0,On Time
P0004641,L007893,2025-09-01,1468.42,14,Late
P0004642,L005245,2026-06-15,243.7,0,On Time
P0004643,L003042,2025-08-30,998.21,10,Late
P0004644,L004342,2024-12-07,813.84,0,On Time
P0004645,L003884,2026-06-10,1089.84,0,On Time
P0004646,L006823,2025-05-22,1181.3,7,Late
P0004647,L007312,2026-01-01,869.07,1,Late
P0004648,L001700,2024-07-10,3291.91,14,Late
P0004649,L004025,2025-07-03,1293.02,8,Late
P0004650,L000512,2026-05-14,2808.94,6,Late
P0004651,L001936,2023-07-14,1028.13,1,Late
P0004652,L000822,2025-05-08,573.75,8,Late
P0004653,L002585,2023-07-20,221.3,3,Late
P0004654,L001775,2024-08-07,1082.12,5,Late
P0004655,L003720,2025-11-11,1289.52,0,On Time
P0004656,L006066,2023-10-22,375.84,16,Severely Late
P0004657,L004767,2026-07-08,873.31,14,Late
P0004658,L001432,2026-03-24,341.73,0,On Time
P0004659,L005944,2024-10-18,1459.2,0,On Time
P0004660,L001041,2024-03-31,1316.39,0,On Time
P0004661,L003182,2024-08-10,257.68,9,Late
P0004662,L004968,2026-06-27,327.43,0,On Time
P0004663,L004525,2025-08-08,223.66,3,Late
P0004664,L000462,2026-04-08,1080.51,0,On Time
P0004665,L002732,2025-05-28,1088.62,0,On Time
P0004666,L000091,2023-09-28,1496.58,0,On Time
P0004667,L001455,2024-04-12,416.83,4,Late
P0004668,L003040,2025-12-18,633.07,0,On Time
P0004669,L006228,2024-07-07,515.15,14,Late
P0004670,L000161,2026-05-19,467.46,2,Late
P0004671,L004353,2024-01-06,460.76,3,Late
P0004672,L001383,2024-07-29,367.96,10,Late
P0004673,L005805,2023-10-24,1092.16,0,On Time
P0004674,L002305,2025-07-12,2192.19,0,On Time
P0004675,L007153,2023-07-26,1508.05,2,Late
P0004676,L004396,2025-02-15,652.22,0,On Time
P0004677,L004872,2025-11-09,791.81,0,On Time
P0004678,L005087,2024-11-04,1098.49,3,Late
P0004679,L000650,2024-11-06,937.74,4,Late
P0004680,L001231,2023-09-18,472.57,1,Late
P0004681,L002494,2023-07-14,1138.8,12,Late
P0004682,L003545,2025-03-21,1188.3,4,Late
P0004683,L006799,2025-04-09,460.82,10,Late
P0004684,L005074,2026-05-08,920.76,5,Late
P0004685,L005655,2023-09-14,735.57,11,Late
P0004686,L000351,2025-06-26,1156.84,20,Severely Late
P0004687,L002138,2025-04-17,554.08,4,Late
P0004688,L002733,2026-03-09,2977.67,11,Late
P0004689,L007828,2023-08-27,343.3,6,Late
P0004690,L000021,2025-10-30,2763.54,12,Late
P0004691,L005102,2025-07-20,494.02,9,Late
P0004692,L001142,2023-12-18,1219.29,0,On Time
P0004693,L007727,2024-11-09,419.9,4,Late
P0004694,L000787,2024-11-21,520.83,0,On Time
P0004695,L006979,2025-04-13,473.78,5,Late
P0004696,L000378,2023-05-05,606.38,11,Late
P0004697,L004879,2024-04-06,457.9,2,Late
P0004698,L000333,2024-04-13,3466.01,5,Late
P0004699,L005519,2025-04-13,1659.81,21,Severely Late
P0004700,L006716,2023-06-27,704.58,4,Late
P0004701,L000663,2024-04-12,1620.63,0,On Time
P0004702,L001510,2024-01-28,3698.15,0,On Time
P0004703,L004169,2023-05-13,1687.94,13,Late
P0004704,L005709,2026-04-01,2279.03,5,Late
P0004705,L005411,2024-02-10,1922.59,14,Late
P0004706,L006255,2026-02-03,2185.79,6,Late
P0004707,L001084,2023-03-17,1614.08,15,Late
P0004708,L006874,2024-03-18,434.34,7,Late
P0004709,L007177,2024-06-02,2305.54,0,On Time
P0004710,L005129,2023-12-21,882.01,5,Late
P0004711,L003827,2025-09-03,1046.95,7,Late
P0004712,L005932,2023-07-17,222.01,13,Late
P0004713,L001637,2025-06-28,515.59,4,Late
P0004714,L001270,2026-06-21,1909.83,0,On Time
P0004715,L006767,2024-07-21,1623.62,0,On Time
P0004716,L006985,2025-04-23,1433.33,7,Late
P0004717,L007374,2023-04-08,333.9,6,Late
P0004718,L005447,2026-06-17,993.4,4,Late
P0004719,L000136,2024-09-21,823.21,5,Late
P0004720,L003379,2026-04-14,1365.32,3,Late
P0004721,L003909,2024-09-19,779.05,0,On Time
P0004722,L000589,2024-05-08,517.31,12,Late
P0004723,L006062,2026-03-15,566.39,6,Late
P0004724,L000154,2025-03-02,162.62,0,On Time
P0004725,L005398,2025-03-27,709.8,9,Late
P0004726,L000292,2023-04-18,764.84,8,Late
P0004727,L004712,2024-02-19,343.91,6,Late
P0004728,L007112,2025-04-28,613.08,0,On Time
P0004729,L001847,2024-08-24,4744.85,0,On Time
P0004730,L000661,2025-12-05,498.89,0,On Time
P0004731,L001467,2023-07-31,1642.89,0,On Time
P0004732,L000640,2025-09-10,870.06,0,On Time
P0004733,L006133,2025-05-24,977.71,0,On Time
P0004734,L007364,2024-02-01,1523.5,7,Late
P0004735,L001614,2025-09-27,184.78,2,Late
P0004736,L004870,2025-07-07,1238.86,11,Late
P0004737,L003675,2023-12-30,438.35,16,Severely Late
P0004738,L000710,2026-03-10,1324.06,0,On Time
P0004739,L003266,2024-07-14,1084.41,13,Late
P0004740,L005753,2024-01-20,283.69,0,On Time
P0004741,L005443,2023-12-05,2313.54,0,On Time
P0004742,L003064,2023-07-12,1369.29,9,Late
P0004743,L006603,2024-03-11,926.88,15,Late
P0004744,L006647,2024-12-14,3706.2,0,On Time
P0004745,L003968,2024-05-02,508.48,7,Late
P0004746,L004951,2025-03-28,741.99,8,Late
P0004747,L000524,2026-04-07,1699.96,6,Late
P0004748,L001943,2023-03-06,1522.89,3,Late
P0004749,L007220,2026-06-14,1178.42,7,Late
P0004750,L000148,2024-08-17,485.36,0,On Time
P0004751,L001866,2023-10-22,1072.24,1,Late
P0004752,L007529,2025-02-10,5767.75,3,Late
P0004753,L005072,2024-03-23,1824.8,8,Late
P0004754,L004017,2026-02-26,1362.65,3,Late
P0004755,L000649,2023-06-24,7693.7,0,On Time
P0004756,L000120,2024-07-23,1778.25,5,Late
P0004757,L004875,2025-02-06,1267.78,22,Severely Late
P0004758,L000192,2026-03-01,709.1,1,Late
P0004759,L001697,2025-10-12,627.6,0,On Time
P0004760,L005130,2024-09-09,391.38,0,On Time
P0004761,L001646,2025-07-26,811.81,0,On Time
P0004762,L000031,2024-03-12,589.21,6,Late
P0004763,L005407,2024-09-12,768.49,0,On Time
P0004764,L007027,2026-05-06,1001.05,8,Late
P0004765,L003119,2024-02-21,593.31,0,On Time
P0004766,L007769,2024-01-20,1571.91,3,Late
P0004767,L001147,2023-02-11,755.3,7,Late
P0004768,L007576,2025-05-04,623.6,9,Late
P0004769,L004328,2023-09-25,1381.11,0,On Time
P0004770,L002102,2025-01-31,910.88,0,On Time
P0004771,L006598,2023-08-29,417.13,0,On Time
P0004772,L005804,2025-10-19,322.66,9,Late
P0004773,L002108,2025-05-15,656.31,0,On Time
P0004774,L002856,2025-09-09,2412.73,0,On Time
P0004775,L006405,2023-05-25,1181.8,1,Late
P0004776,L003544,2024-05-16,1264.3,0,On Time
P0004777,L001390,2025-07-15,745.73,8,Late
P0004778,L004314,2024-05-01,1074.77,9,Late
P0004779,L003306,2025-04-24,1451.25,3,Late
P0004780,L002913,2026-03-22,762.5,0,On Time
P0004781,L003320,2024-09-08,343.91,6,Late
P0004782,L002712,2025-12-14,505.41,24,Severely Late
P0004783,L004562,2025-03-01,505.64,6,Late
P0004784,L003313,2026-06-24,4332.29,0,On Time
P0004785,L005629,2025-08-08,1042.16,4,Late
P0004786,L004120,2024-08-04,725.61,7,Late
P0004787,L004587,2026-03-31,353.67,8,Late
P0004788,L005851,2023-05-13,1439.05,0,On Time
P0004789,L004102,2023-09-27,1150.76,7,Late
P0004790,L006608,2026-01-28,929.4,7,Late
P0004791,L005150,2023-10-07,1144.79,16,Severely Late
P0004792,L004623,2025-12-08,405.08,0,On Time
P0004793,L007827,2024-05-31,849.1,1,Late
P0004794,L005746,2025-08-01,912.75,8,Late
P0004795,L004500,2025-06-06,1403.51,0,On Time
P0004796,L005986,2025-10-10,1615.45,3,Late
P0004797,L007635,2024-09-07,143.67,0,On Time
P0004798,L000985,2026-05-21,733.49,0,On Time
P0004799,L001121,2024-09-20,1522.13,0,On Time
P0004800,L005989,2024-07-25,2547.54,0,On Time
P0004801,L000419,2026-03-23,431.31,15,Late
P0004802,L001838,2025-11-06,818.61,16,Severely Late
P0004803,L000593,2026-05-13,1308.1,9,Late
P0004804,L006761,2026-06-18,1265.87,13,Late
P0004805,L001526,2024-06-01,381.08,9,Late
P0004806,L003266,2026-05-12,414.7,0,On Time
P0004807,L003463,2025-08-05,212.83,5,Late
P0004808,L003439,2026-03-12,632.76,2,Late
P0004809,L002711,2026-04-22,494.01,0,On Time
P0004810,L001873,2024-02-12,211.16,0,On Time
P0004811,L000895,2024-08-22,1129.59,12,Late
P0004812,L005415,2023-11-12,713.47,5,Late
P0004813,L007583,2023-06-15,1240.33,6,Late
P0004814,L005073,2023-11-12,1080.32,0,On Time
P0004815,L000497,2025-06-28,1448.4,13,Late
